PredSIT,X,Y
1.7444283,-98005.18835213558,695370.1459270583
1.7615024,-73114.95603917404,695369.901053423
1.7549207,-48224.74619626746,695369.7274106987
1.7596912,-23334.55117463239,695369.6250040497
1.737109,1555.63667524963,695369.5938365302
1.7017834,26445.825003251906,695369.6339090263
1.6597819,51336.021459222386,695369.7452203821
1.5745701,76226.23369261672,695369.9277673402
1.503094,101116.46935208463,695370.1815443388
1.4522282,126006.7360851502,695370.5065439777
1.4367918,150897.0415377554,695370.902756462
1.422031,175787.3933539694,695371.3701701281
1.4493119,200677.79917553024,695371.908771024
1.4659686,225568.2666415008,695372.5185431114
1.4784163,250458.80338791068,695373.1994682997
1.468041,275349.4170473346,695373.9515263207
1.4518212,300240.11524852656,695374.7746947756
1.4823447,325130.905616075,695375.6689492138
1.4889926,350021.79576998187,695376.6342630315
1.4873848,374912.79332528217,695377.6706074745
1.4810808,399803.90589168796,695378.7779516918
1.5011365,424695.1410732082,695379.9562627261
1.5298721,449586.5064677419,695381.2055054704
1.5123076,474478.0096667605,695382.5256427611
1.5131897,499369.6582548417,695383.9166352476
1.492939,524261.45980935264,695385.3784414863
1.4761097,549153.4219000624,695386.9110179272
1.4983872,574045.5520887028,695388.5143188364
1.5110279,598937.8579287122,695390.1882964539
1.5067211,623830.3469647022,695391.9329008034
2.0815747,-645609.6221533841,670500.595537611
2.0796056,-620717.0359405915,670498.8533593854
2.060204,-595824.6395698158,670497.1792548066
2.0338614,-570932.425502262,670495.5732737746
1.9932334,-546040.3861900917,670494.0354641875
1.9712994,-521148.51407674525,670492.565871873
1.9403406,-496256.8015973563,670491.1645406294
1.916772,-471365.24117913,670489.8315122289
1.877702,-446473.82524168974,670488.5668263716
1.8410317,-421582.5461974597,670487.3705206838
1.7973454,-396691.3964521192,670486.2426308378
1.7890801,-371800.3684048636,670485.1831903612
1.7551067,-346909.4544488926,670484.1922308207
1.7631139,-322018.64697170403,670483.2697816647
1.7329906,-297127.9383555351,670482.4158703444
1.7461736,-272237.3209777471,670481.6305223375
1.7330426,-247346.7872110837,670480.913760863
1.7243528,-222456.3294242466,670480.2656073452
1.6863612,-197565.93998210144,670479.6860809913
1.6925025,-172675.61124617403,670479.175199109
1.6813838,-147785.335574928,670478.7329767791
1.6984134,-122895.10532424673,670478.3594272217
1.7457843,-98004.91284774049,670478.0545615245
1.7788454,-73114.75049715064,670477.8183887647
1.7741383,-48224.61062272065,670477.6509158945
1.762271,-23334.485573595495,670477.5521479768
1.7448891,1555.6323018280302,670477.52208791
1.7342142,26445.750655500928,670477.5607365222
1.703689,51335.877139356184,670477.6680927997
1.6248175,76226.01940491558,670477.8441534444
1.5476682,101116.18510292933,670478.0889132699
1.4742074,126006.38188297347,670478.402364958
1.4538203,150896.61739310637,670478.7844992665
1.4594613,175786.89927944986,670479.2353048061
1.4856216,200677.23518582652,670479.7547681503
1.4991486,225567.63275338677,670480.3428738605
1.4918426,250458.09962022505,670480.9996044544
